"Landmark","Arm","Taxon","MeanRecoveryContribution","SE","n"
"Later post-index","Control","Phycisphaerae (class)",2.49436944825884e-07,3.83935930281707e-07,10
"Later post-index","Control","Phycisphaerales (order)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Phyllobacteriaceae (family)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Phyllobacterium (genus)",1.91477663692741e-06,1.80011259242757e-06,10
"Later post-index","Control","Pirellulaceae (family)",4.98873889651768e-07,7.67871860563414e-07,10
"Later post-index","Control","Piscirickettsiaceae (family)",0.000501363141914024,0.000406496253640223,10
"Later post-index","Control","Planctomyces (genus)",1.72439437232563e-05,1.64245019648874e-05,10
"Later post-index","Control","Planifilum (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Planococcaceae (family)",2.28285322320891e-06,2.74005723183597e-06,10
"Later post-index","Control","Plesiomonas (genus)",9.49979755324201e-05,9.47645761787758e-05,10
"Later post-index","Control","Polaromonas (genus)",2.49436944825884e-07,3.83935930281707e-07,10
"Later post-index","Control","Polyangiaceae (family)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Porphyromonas (genus)",7.5031755792874e-05,7.51260223422271e-05,10
"Later post-index","Control","Prevotella (genus)",0.000174005053588385,0.00011720457579179,10
"Later post-index","Control","Propionibacteriaceae (family)",0.00327016108506177,0.00251636995177981,10
"Later post-index","Control","Propionibacterium (genus)",0.000739824203488527,0.000464157337883092,10
"Later post-index","Control","Propionicimonas (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Propionigenium (genus)",0.000102664013661071,7.129082667534e-05,10
"Later post-index","Control","Propionivibrio (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Proteobacteria (phylum)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Proteus (genus)",4.98873889651768e-07,7.67871860563414e-07,10
"Later post-index","Control","Pseudochrobactrum (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Pseudoclavibacter (genus)",2.49436944825884e-07,3.83935930281707e-07,10
"Later post-index","Control","Pseudomonadaceae (family)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Pseudomonas (genus)",0.000256098014432386,0.00017505183130335,10
"Later post-index","Control","Pseudoramibacter (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Psychrobacter (genus)",9.85795319933239e-05,9.83443326191834e-05,10
"Later post-index","Control","Psychromonadaceae (family)",3.56297559724512e-05,3.56450182276475e-05,10
"Later post-index","Control","R4-41B (family)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","RB25 (class)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","RF32 (order)",2.49436944825884e-07,3.83935930281707e-07,10
"Later post-index","Control","RF39 (order)",1.10729736228122e-06,4.17360865609682e-06,10
"Later post-index","Control","Ralstonia (genus)",1.49062944319471e-05,1.46614638151748e-05,10
"Later post-index","Control","Renibacterium (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Rhizobiaceae (family)",2.49436944825884e-07,3.83935930281707e-07,10
"Later post-index","Control","Rhizobiales (order)",3.72722272368706e-06,3.13038935590596e-06,10
"Later post-index","Control","Rhizobium (genus)",0.000100558779109601,9.80288467739587e-05,10
"Later post-index","Control","Rhodobacter (genus)",3.74155417238826e-07,5.7590389542256e-07,10
"Later post-index","Control","Rhodobacteraceae (family)",2.49436944825884e-07,3.83935930281707e-07,10
"Later post-index","Control","Rhodococcus (genus)",6.29249546314575e-05,5.54602945615112e-05,10
"Later post-index","Control","Rhodocyclaceae (family)",8.73029306890594e-07,1.34377575598597e-06,10
"Later post-index","Control","Rhodocytophaga (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Rhodoferax (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Rhodoplanes (genus)",6.6151308184066e-07,5.69889349187122e-07,10
"Later post-index","Control","Rhodospirillaceae (family)",4.3362358526357e-06,3.76706680773747e-06,10
"Later post-index","Control","Rickettsiaceae (family)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Rickettsiales (order)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Rikenellaceae (family)",3.54512673252167e-05,4.44033437700413e-05,10
"Later post-index","Control","Roseburia (genus)",-5.4167567601667e-05,8.29443595090287e-05,10
"Later post-index","Control","Rothia (genus)",0.00719770849893891,0.00651863657898837,10
"Later post-index","Control","Rubellimicrobium (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Rubrobacter (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Ruminococcaceae (family)",-0.0156579698974852,0.00961815667500729,10
"Later post-index","Control","Ruminococcus (genus)",-0.0127187239931477,0.00673899034081295,10
"Later post-index","Control","Rummeliibacillus (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","S24-7 (family)",-0.000747978081579573,0.00107052407853438,10
"Later post-index","Control","SAR202 (class)",2.49436944825884e-07,3.83935930281707e-07,10
"Later post-index","Control","SBRH58 (class)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","SHD-231 (genus)",3.600391138969e-05,3.60678312982025e-05,10
"Later post-index","Control","SJA-4 (class)",4.44853968562365e-06,3.8183055312642e-06,10
"Later post-index","Control","SM2F11 (class)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","SUP05 (family)",3.74155417238826e-07,5.7590389542256e-07,10
"Later post-index","Control","Saccharopolyspora (genus)",1.82190005333309e-06,1.57370251746812e-06,10
"Later post-index","Control","Salinibacterium (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Salinicoccus (genus)",9.97747779303536e-07,1.53574372112683e-06,10
"Later post-index","Control","Salmonella (genus)",2.49436944825884e-07,3.83935930281707e-07,10
"Later post-index","Control","Sanguibacter (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Sarcina (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Sediment-1 (order)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Sediminibacterium (genus)",6.6151308184066e-07,5.69889349187122e-07,10
"Later post-index","Control","Selenomonas (genus)",8.73029306890594e-07,1.34377575598597e-06,10
"Later post-index","Control","Serratia (genus)",0.000225626961966167,0.000159145787621157,10
"Later post-index","Control","Sharpea (genus)",3.74155417238826e-07,5.7590389542256e-07,10
"Later post-index","Control","Shewanella (genus)",3.74155417238826e-07,5.7590389542256e-07,10
"Later post-index","Control","Sinobacteraceae (family)",2.49436944825884e-07,3.83935930281707e-07,10
"Later post-index","Control","Skermanella (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Slackia (genus)",6.2359236206471e-07,9.59839825704267e-07,10
"Later post-index","Control","Solibacillus (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Solirubrobacteraceae (family)",2.49436944825884e-07,3.83935930281707e-07,10
"Later post-index","Control","Solirubrobacterales (order)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Sphingobacteriaceae (family)",6.2359236206471e-07,9.59839825704267e-07,10
"Later post-index","Control","Sphingobacterium (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Sphingomonadaceae (family)",3.74155417238826e-07,5.7590389542256e-07,10
"Later post-index","Control","Sphingomonadales (order)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Sphingomonas (genus)",1.43829066952083e-06,1.2126611489225e-06,10
"Later post-index","Control","Spirobacillales (order)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Spirochaeta (genus)",3.74155417238826e-07,5.7590389542256e-07,10
"Later post-index","Control","Spirochaetaceae (family)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Spirosoma (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Sporanaerobacter (genus)",0.000274828477504555,0.000273874577499064,10
"Later post-index","Control","Sporichthyaceae (family)",2.49436944825884e-07,3.83935930281707e-07,10
"Later post-index","Control","Sporosarcina (genus)",9.67528871269099e-06,9.20764590888258e-06,10
"Later post-index","Control","Staphylococcaceae (family)",2.49436944825884e-07,3.83935930281707e-07,10
"Later post-index","Control","Staphylococcus (genus)",-0.000923137323649695,0.0688521961908338,10
"Later post-index","Control","Stenotrophomonas (genus)",0.000101223878394285,9.84399871622027e-05,10
"Later post-index","Control","Stramenopiles (order)",0.000153674016633514,0.000149188178106839,10
"Later post-index","Control","Streptococcaceae (family)",7.48310834477652e-07,1.15180779084512e-06,10
"Later post-index","Control","Streptococcus (genus)",0.134313674432117,0.0688499731400762,10
"Later post-index","Control","Streptomyces (genus)",6.2359236206471e-07,9.59839825704267e-07,10
"Later post-index","Control","Streptophyta (order)",0.00169739389496338,0.00154688408227639,10
"Later post-index","Control","Sutterella (genus)",6.20484512542203e-05,5.72112796070419e-05,10
"Later post-index","Control","Sva0485 (order)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Sva0725 (order)",2.49436944825884e-07,3.83935930281707e-07,10
"Later post-index","Control","Synergistaceae (family)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Syntrophaceae (family)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Syntrophobacteraceae (family)",4.98873889651768e-07,7.67871860563414e-07,10
"Later post-index","Control","TG5 (genus)",3.74155417238826e-07,5.7590389542256e-07,10
"Later post-index","Control","TM7-3 (class)",1.28510544390537e-06,1.27021728360066e-06,10
"Later post-index","Control","Tannerella (genus)",2.49436944825884e-07,3.83935930281707e-07,10
"Later post-index","Control","Tatlockia (genus)",1.6086779018813e-06,1.4120187041095e-06,10
"Later post-index","Control","Tenericutes (phylum)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Thauera (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Thermoactinomycetaceae (family)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Thermobaculaceae (family)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Thermus (genus)",3.74155417238826e-07,5.7590389542256e-07,10
"Later post-index","Control","Thiohalorhabdales (order)",7.86231554253602e-07,6.59623140288322e-07,10
"Later post-index","Control","Thiotrichaceae (family)",3.74155417238826e-07,5.7590389542256e-07,10
"Later post-index","Control","Trabulsiella (genus)",-0.000267258439228766,0.0002673374341301,10
"Later post-index","Control","Treponema (genus)",1.12246625171648e-06,1.72771168626768e-06,10
"Later post-index","Control","Trichococcus (genus)",3.74155417238826e-07,5.7590389542256e-07,10
"Later post-index","Control","Tsukamurella (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Turicibacter (genus)",-0.00010279993757862,0.000119483313726432,10
"Later post-index","Control","Vagococcus (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Varibaculum (genus)",3.24717294880162e-06,3.12813960810464e-06,10
"Later post-index","Control","Variovorax (genus)",2.47812100592851e-06,2.26109718283944e-06,10
"Later post-index","Control","Veillonella (genus)",0.0316052815753494,0.020154642434633,10
"Later post-index","Control","Veillonellaceae (family)",-3.3605253053518e-05,2.93614653669894e-05,10
"Later post-index","Control","Verrucomicrobiaceae (family)",2.49436944825884e-07,3.83935930281707e-07,10
"Later post-index","Control","Vibrio (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","Vogesella (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","WSA2 (family)",4.47003549055401e-06,4.22584418293246e-06,10
"Later post-index","Control","Weissella (genus)",2.49436944825884e-07,3.83935930281707e-07,10
"Later post-index","Control","Xanthomonadaceae (family)",2.03949510934035e-06,1.83035675696525e-06,10
"Later post-index","Control","Xenococcaceae (family)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Control","YS2 (order)",2.49436944825884e-07,3.83935930281707e-07,10
"Later post-index","Control","ZB2 (class)",3.97454655620783e-05,4.05041101403587e-05,10
"Later post-index","Control","[Barnesiellaceae] (family)",2.49436944825884e-07,3.83935930281707e-07,10
"Later post-index","Control","[Cerasicoccaceae] (family)",0.00010804806945292,9.77969131828212e-05,10
"Later post-index","Control","[Chthoniobacteraceae] (family)",3.74155417238826e-07,5.7590389542256e-07,10
"Later post-index","Control","[Coprobacillaceae] (family)",-0.0381566501063877,0.0239609932242225,10
"Later post-index","Control","[Eubacterium] (genus)",-0.0218810632777591,0.0312755300531216,10
"Later post-index","Control","[Paraprevotellaceae] (family)",2.49436944825884e-07,3.83935930281707e-07,10
"Later post-index","Control","[Pedosphaerales] (order)",4.98873889651768e-07,7.67871860563414e-07,10
"Later post-index","Control","[Prevotella] (genus)",6.463441924054e-07,2.85203850717745e-06,10
"Later post-index","Control","[Ruminococcus] (genus)",-0.064275784824986,0.0348954849284912,10
"Later post-index","Control","[Saprospirales] (order)",2.49436944825884e-07,3.83935930281707e-07,10
"Later post-index","Control","[Weeksellaceae] (family)",4.98873889651768e-07,7.67871860563414e-07,10
"Later post-index","Control","auto67_4W (family)",2.49436944825884e-07,3.83935930281707e-07,10
"Later post-index","Control","cc_115 (genus)",0.000119514850599801,0.000113689229127293,10
"Later post-index","Control","iii1-15 (order)",6.2359236206471e-07,9.59839825704267e-07,10
"Later post-index","Control","mitochondria (family)",0.00293646757758106,0.00265888540939027,10
"Later post-index","Control","p-75-a5 (genus)",1.24718472412942e-07,1.91967965140853e-07,10
"Later post-index","Auto-FMT","01D2Z36 (family)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","0319-7L14 (order)",-9.06343185803997e-07,2.34507660095906e-07,13
