"Transition","TransitionOrder","ParticipantID","BeforeSampleID","AfterSampleID","BeforeDay","AfterDay","Taxon","BeforeRelativeAbundance","AfterRelativeAbundance","HRICContribution","SimpsonDirectionContribution","PielouEntropyContribution"
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Atopobium (genus)",0,0,3.53445002654569e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Azorhizobium (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Azospira (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"BD7-3 (order)",0,0,5.0492143236367e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"BF311 (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Bacillaceae (family)",0,0,1.00984286472734e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Bacillales (order)",0,0,3.28198931036386e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Bacillus (genus)",0,7.05865744335427e-05,-5.09567418696823e-05,-4.98246449026207e-09,0.000142893652195038
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Bacteroidales (order)",0,0,8.5836643501824e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Bacteroides (genus)",0,0,3.68592645625478e-06,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Balneimonas (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Beijerinckiaceae (family)",0,0,7.57382148545506e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Bifidobacteriaceae (family)",0.000166826542102849,0.00105879861650314,-0.000783674402932238,-8.34135261665345e-07,0.00131688207411234
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Bifidobacterium (genus)",8.34132710514243e-05,0.000494106021034799,-0.000345902913653493,-1.17603838469053e-07,0.000702180131375063
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Bilophila (genus)",0,0,1.51476429709101e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Blattabacteriaceae (family)",0,0,5.0492143236367e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Blautia (genus)",0.0179755599115819,0.0758805675160584,-0.0535652152240261,-0.00253620139380745,0.0380540506147221
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Bosea (genus)",0,0,7.57382148545506e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Bradyrhizobiaceae (family)",0,0,1.26230358090918e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Bradyrhizobium (genus)",0,0,1.00984286472734e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Brevibacillus (genus)",0,0,1.76722501327285e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Brevibacteriaceae (family)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Brevibacterium (genus)",0,0,1.51476429709101e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Brochothrix (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Bulleidia (genus)",0,0,1.51476429709101e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Burkholderia (genus)",0,0,7.57382148545506e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Butyricimonas (genus)",0,0,3.02952859418202e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Butyrivibrio (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"CAB-I (order)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"CF231 (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"CFB-26 (order)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"CW040 (order)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Campylobacter (genus)",0,0,1.00984286472734e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Candidatus Phytoplasma (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Candidatus Portiera (genus)",0,0,5.0492143236367e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Candidatus Rhodoluna (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Candidatus Solibacter (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Candidatus Xiphinematobacter (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Capnocytophaga (genus)",0,0,1.76722501327285e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Catabacteriaceae (family)",0,0,5.0492143236367e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Catenibacterium (genus)",0,0,4.54429289127303e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Caulobacteraceae (family)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Cellulomonas (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Cellulosimicrobium (genus)",0,0,5.0492143236367e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Cellvibrio (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Cenarchaeaceae (family)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Chitinophagaceae (family)",0,0,3.02952859418202e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Chlamydiae (phylum)",0,0,5.0492143236367e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Chloroflexaceae (family)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Chloroflexales (order)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Chloroflexi (phylum)",0,0,1.00984286472734e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Chromatiaceae (family)",0,0,7.57382148545506e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Chromatiales (order)",0,0,1.26230358090918e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Chthoniobacter (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Citrobacter (genus)",0.00179338532760562,0,0.00159856227414231,3.21623093327112e-06,-0.00240178863592135
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Clavibacter (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Cloacibacillus (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Clostridiaceae (family)",0.000875839346039955,0.00409402131714548,-0.00295734493538693,-1.38611272918184e-05,0.00349092867480998
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Clostridiales (order)",0.0017099720565542,0.00105879861650314,0.00058774645006463,1.01365469224886e-06,-0.000869563216834016
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Clostridium (genus)",0,0,1.00984286472734e-06,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Cohnella (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Collinsella (genus)",0,0,6.81643933690955e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Colwelliaceae (family)",0,0,5.0492143236367e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Comamonadaceae (family)",0,0,2.01968572945468e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Conexibacteraceae (family)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Coprobacillus (genus)",0.000375359719731409,0.00515281993364862,-0.00436556841014912,-2.64106583494097e-05,0.0051220928134939
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Coprococcus (genus)",0.00212703841181132,0.0270346580080469,-0.0229403654479135,-0.000550139017362945,0.0203823588821618
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Coriobacteriaceae (family)",0,0,1.16131929443644e-06,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Corynebacterium (genus)",0,0.000282346297734171,-0.000234767087053928,-7.97194318441931e-08,0.000488679121462672
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Coxiella (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Cryocola (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Cryomorphaceae (family)",0,0,5.0492143236367e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Cupriavidus (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Curtobacterium (genus)",0,0,5.0492143236367e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Cytophagaceae (family)",0,0,7.57382148545506e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"DA101 (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"DHVE3 (order)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Dehalococcoidaceae (family)",0,0,7.57382148545506e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Deinococcus (genus)",0,0,2.52460716181835e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Demequina (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Dermabacter (genus)",0,0,5.0492143236367e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Dermabacteraceae (family)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Dermacoccus (genus)",0,0,5.0492143236367e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Desulfarculus (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Desulfobacca (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Desulfobacteraceae (family)",0,0,7.57382148545506e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Desulfobulbaceae (family)",0,0,2.77706787800019e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Desulfococcus (genus)",0.000500479626308546,0.00155290463753794,-0.00095402141326283,-2.1610329569369e-06,0.00132153120135411
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Desulfomonile (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Desulfosporomusa (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Desulfovibrio (genus)",0,0,2.01968572945468e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Desulfovibrionaceae (family)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Devosia (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Dialister (genus)",0,0,1.76722501327285e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Dietzia (genus)",0,0,5.0492143236367e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Dorea (genus)",0.0313633899153355,0.0204701065857274,0.00994574198339832,0.000129145253780575,-0.00999266611634691
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Dysgonomonas (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"EB1017 (family)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Eggerthella (genus)",0,0,3.78691074272753e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Eikenella (genus)",0,0,5.0492143236367e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Ellin515 (family)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Endozoicimonaceae (family)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Enterobacter (genus)",0,0,7.57382148545506e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Enterobacteriaceae (family)",0.000917545981565667,0.00169407778640503,-0.000649297419179126,-2.14391843648255e-07,0.00133120004917007
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Enterococcus (genus)",0,0,6.56397862072772e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Epulopiscium (genus)",0.00058389289735997,0,0.000503686456515653,3.4093091558742e-07,-0.000920741004884783
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Erwinia (genus)",0,0,2.52460716181835e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Erysipelothrix (genus)",0,0,5.0492143236367e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Erysipelotrichaceae (family)",0.039120824123118,0,0.0359469620152788,0.0010458125413382,-0.0309669437029339
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Erythrobacteraceae (family)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Exiguobacteraceae (family)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Exiguobacterium (genus)",0,0,1.00984286472734e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"F16 (family)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Facklamia (genus)",0,0,1.00984286472734e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Faecalibacterium (genus)",0,0.000211759723300628,-0.00016302575030005,-2.49123224513104e-08,0.000407957084755744
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Filifactor (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Finegoldia (genus)",8.34132710514243e-05,0.000141173148867085,-4.95302705674695e-05,-1.29720841735499e-08,9.91533254669367e-05
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Firmicutes (phylum)",0,0,2.52460716181835e-06,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Flammeovirgaceae (family)",0,0,7.57382148545506e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Flavobacteriaceae (family)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Flavobacteriales (order)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Flavobacterium (genus)",0,0,5.55413575600038e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Flectobacillus (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Francisellaceae (family)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Friedmanniella (genus)",0,0,1.00984286472734e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Fructobacillus (genus)",0,0,7.57382148545506e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Fusobacteriaceae (family)",0.000166826542102849,0,0.000134201621979603,2.78310951499935e-08,-0.000307330487181935
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Fusobacteriales (order)",0,0,7.57382148545506e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Fusobacterium (genus)",0,0,7.06890005309139e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"GCA004 (order)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"GMD14H09 (order)",0,0,5.0492143236367e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"GW-22 (order)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Gallionella (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Gardnerella (genus)",0,0,5.0492143236367e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Gemella (genus)",0,0.000141173148867085,-0.000112018516287131,-1.99298579610483e-08,0.000265063432560706
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Gemellaceae (family)",0,0,2.27214644563652e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Gemellales (order)",0,0,5.0492143236367e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Gemmata (genus)",0,0,5.0492143236367e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Gemmataceae (family)",0,0,1.26230358090918e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Gemmatimonadetes (phylum)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Geobacillus (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Geobacter (genus)",0,0,2.01968572945468e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Geobacteraceae (family)",0,0,7.57382148545506e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Gluconacetobacter (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Glycomyces (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Gordonia (genus)",0,0,5.0492143236367e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Granulicatella (genus)",0,0,5.0492143236367e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"HOC36 (order)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"HTCC2207 (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Haemophilus (genus)",0,0,1.51476429709101e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Helcococcus (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Helicobacter (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Hirschia (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Holdemania (genus)",0,0,2.01968572945468e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Hymenobacter (genus)",0,0,7.57382148545506e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Hyphomicrobiaceae (family)",0,0,5.0492143236367e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Hyphomonadaceae (family)",0,0,2.01968572945468e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"JG30-KF-CM45 (order)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"JTB36 (family)",0,0,7.57382148545506e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Janthinobacterium (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Jeotgalicoccus (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Kingella (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Klebsiella (genus)",0,0,3.28198931036386e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Kocuria (genus)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Koribacteraceae (family)",0,0,1.26230358090918e-07,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"LD1-PB3 (order)",0,0,2.52460716181835e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Lachnobacterium (genus)",0,0,7.57382148545506e-08,0,0
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Lachnospira (genus)",0.00141802560787421,0,0.0012144751525777,7.58397342837323e-07,-0.00227845707020451
"0020: day 61 to 90",5,"0020","12277.FMT.0020H","12277.FMT.0020I",61,90,"Lachnospiraceae (family)",0.0180172665471076,0.0453165807863344,-0.0254192235017173,-0.000749849454697642,0.0173957048647287
