"method","MethodLabel","Taxon","target_layer","lda_score","significant","total_count","prevalence_n","prevalence_fraction","mean_relative_abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"LEfSe","LEfSe","EU802637.1.1438","MES",-2.66930785019739,TRUE,4130,108,0.624277456647399,0.00089124356589957,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EF572288.1.1498","MES",-2.66706169720043,TRUE,3450,81,0.468208092485549,0.000830395384583278,"Bacteria","Proteobacteria","Gammaproteobacteria","KI89A",NA,NA
"LEfSe","LEfSe","EU802603.1.1489","MES",-2.66476166444183,TRUE,3443,80,0.46242774566474,0.000783933207595177,"Bacteria","Proteobacteria","Deltaproteobacteria","SAR324",NA,NA
"LEfSe","LEfSe","EF572151.1.1467","MES",-2.66428526964718,TRUE,2806,99,0.572254335260116,0.000750720350231352,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","uncultured"
"LEfSe","LEfSe","KF786377.1.1390","MES",-2.65962962835021,TRUE,3001,100,0.578034682080925,0.000736667512330069,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Parahaliea"
"LEfSe","LEfSe","KF620990.1.1809","MES",-2.6581553401766,TRUE,4762,98,0.566473988439306,0.00105344639818106,"Eukaryota","Haptophyta","Prymnesiophyceae","Phaeocystis","uncultured",NA
"LEfSe","LEfSe","EF572097.1.1449","MES",-2.65635254904837,TRUE,3615,121,0.699421965317919,0.000897212346564758,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","HQ241942.1.1447","MES",-2.65589852091413,TRUE,3118,122,0.705202312138728,0.000786656018522505,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","AM259746.1.1438","MES",-2.65512042234112,TRUE,2575,111,0.641618497109827,0.000733309778349117,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","EF572471.1.1459","MES",-2.64981839818591,TRUE,2783,107,0.61849710982659,0.000716338381344181,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","AEGEAN-169"
"LEfSe","LEfSe","GU940967.1.1277","MES",-2.64889849299183,TRUE,2873,71,0.410404624277457,0.000732581170014252,"Bacteria","Bacteroidetes","SM1A07","uncultured",NA,NA
"LEfSe","LEfSe","AACY020548802.136.1646","MES",-2.64681325143456,TRUE,3043,39,0.225433526011561,0.000691277898484761,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS5"
"LEfSe","LEfSe","EF572735.1.1462","MES",-2.64418221495369,TRUE,2796,111,0.641618497109827,0.00072219848591113,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured"
"LEfSe","LEfSe","AB974036.1.1415","MES",-2.64351984847714,TRUE,2791,109,0.630057803468208,0.000723488169487134,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","uncultured"
"LEfSe","LEfSe","EF573357.1.1454","MES",-2.64333064000916,TRUE,2880,122,0.705202312138728,0.000747843414805357,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Blastomonas"
"LEfSe","LEfSe","AACY020495408.613.2120","MES",-2.64241772411304,TRUE,3220,103,0.595375722543353,0.000770740984160038,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS4"
"LEfSe","LEfSe","EU237459.1.1302","MES",-2.63508138638365,TRUE,2803,89,0.514450867052023,0.000739460618359398,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","AEGEAN-169"
"LEfSe","LEfSe","JQ515449.1.1505","MES",-2.63492437869095,TRUE,2591,95,0.549132947976879,0.000724040403167368,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS5"
"LEfSe","LEfSe","AF098371.1.1444","MES",-2.63478231173176,TRUE,3193,76,0.439306358381503,0.000702348203581539,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Synechococcus"
"LEfSe","LEfSe","AGAU01000387.3534.5025","MES",-2.63383599758631,TRUE,3070,93,0.53757225433526,0.00069116007910446,"Bacteria","Proteobacteria","Deltaproteobacteria","SAR324",NA,NA
"LEfSe","LEfSe","AACY020187844.576.1995","MES",-2.63153212269999,TRUE,2818,92,0.531791907514451,0.000725930911260009,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"LEfSe","LEfSe","GU940923.1.1380","MES",-2.62951739564509,TRUE,3464,139,0.803468208092486,0.000860839052809215,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EU805000.1.1468","MES",-2.62898478175283,TRUE,2442,95,0.549132947976879,0.000675775386131231,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","uncultured"
"LEfSe","LEfSe","JN986111.1.1485","MES",-2.62728876005524,TRUE,3001,112,0.647398843930636,0.000736001107474107,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","NS9",NA
"LEfSe","LEfSe","JN874348.1.1526","MES",-2.6270601825795,TRUE,3088,81,0.468208092485549,0.00070616081654711,"Bacteria","Verrucomicrobia","Arctic97B-4",NA,NA,NA
"LEfSe","LEfSe","FJ745219.1.1374","MES",-2.62697843408912,TRUE,2887,123,0.710982658959538,0.000717394075752733,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Litoricolaceae","Litoricola"
"LEfSe","LEfSe","KC000546.1.1315","MES",-2.62412489249483,TRUE,2742,122,0.705202312138728,0.00068640038160137,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","AACY020562322.3851.5364","MES",-2.62101936047586,TRUE,2479,91,0.526011560693642,0.000701017428163204,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","GU061825.1.1499","MES",-2.61923772001048,TRUE,2455,107,0.61849710982659,0.000665568381826777,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","EU802933.1.1448","MES",-2.61912296531381,TRUE,2909,109,0.630057803468208,0.000721121802538922,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"LEfSe","LEfSe","JN986359.1.1485","MES",-2.61907694847067,TRUE,2300,63,0.364161849710983,0.000653970406959007,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","AM747332.1.1244","MES",-2.61556930907776,TRUE,2723,104,0.601156069364162,0.00067117683703644,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured"
"LEfSe","LEfSe","JPUP01000073.42302.43784","MES",-2.61520892654483,TRUE,3020,126,0.728323699421965,0.00072023313853763,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","CEWA01207459.570.2009","MES",-2.61475947613551,TRUE,2054,39,0.225433526011561,0.000652264433639794,"Archaea","Woesearchaeota",NA,NA,NA,NA
"LEfSe","LEfSe","AACY023524552.82.1556","MES",-2.60998960824797,TRUE,2535,84,0.485549132947977,0.000665899145516742,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","PS1",NA
"LEfSe","LEfSe","CENZ01003757.238.1774","MES",-2.60849196282677,TRUE,2548,66,0.38150289017341,0.000696032564046113,"Bacteria","Firmicutes","Clostridia","Halanaerobiales","ODP1230B8.23","marine"
"LEfSe","LEfSe","EU803031.1.1357","MES",-2.60710243658348,TRUE,2774,117,0.676300578034682,0.000709544760845904,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"LEfSe","LEfSe","EU802438.1.1489","MES",-2.60485483304745,TRUE,2947,117,0.676300578034682,0.000685833066310485,"Bacteria","Proteobacteria","Gammaproteobacteria","KI89A",NA,NA
"LEfSe","LEfSe","GU940902.1.1355","MES",-2.60196263693145,TRUE,2724,93,0.53757225433526,0.000680717650641624,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EF572884.1.1518","MES",-2.60052206149823,TRUE,2843,116,0.670520231213873,0.000691093753568247,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","OM182",NA
"LEfSe","LEfSe","GQ349667.1.1365","MES",-2.59948844482335,TRUE,2636,128,0.739884393063584,0.00071262763907419,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","NS7",NA
"LEfSe","LEfSe","JN986498.1.1448","MES",-2.59772725729168,TRUE,5509,158,0.913294797687861,0.00143787973964342,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","CEVU01039458.144.1645","MES",-2.59367698829168,TRUE,3980,104,0.601156069364162,0.00083027082345819,"Bacteria","SBR1093","marine",NA,NA,NA
"LEfSe","LEfSe","KR269613.1.1355","MES",-2.59229876621595,TRUE,2897,105,0.606936416184971,0.000658672192950179,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","PS1",NA
"LEfSe","LEfSe","HQ671986.1.1448","MES",-2.5919202776059,TRUE,2411,105,0.606936416184971,0.000630083799743388,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","EF645948.1.1485","MES",-2.5913336251042,TRUE,2602,122,0.705202312138728,0.000651413857033765,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","uncultured"
"LEfSe","LEfSe","EF572504.1.1492","MES",-2.58932382096399,TRUE,3099,87,0.502890173410405,0.00073079972182548,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria",NA,NA
"LEfSe","LEfSe","EU800485.1.1451","MES",-2.58768928449943,TRUE,2423,112,0.647398843930636,0.000626966012035361,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","KC873389.1.1351","MES",-2.58580796603703,TRUE,2556,110,0.635838150289017,0.000656855706197429,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EF572587.1.1496","MES",-2.58351303256537,TRUE,2590,95,0.549132947976879,0.000646360039101625,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","JN591986.1.1424","MES",-2.58259940941161,TRUE,2369,101,0.583815028901734,0.000660178127493784,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"LEfSe","LEfSe","KU243230.1.1307","MES",-2.57673636540899,TRUE,2397,104,0.601156069364162,0.000612431246472042,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","LURS01000008.4011.5466","MES",-2.57653321052012,TRUE,2936,98,0.566473988439306,0.000676052981207984,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"LEfSe","LEfSe","EU800754.1.1469","MES",-2.57561633042338,TRUE,2559,89,0.514450867052023,0.000610797668279216,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured"
"LEfSe","LEfSe","FJ545538.1.1526","MES",-2.57555632065133,TRUE,2391,85,0.491329479768786,0.000606996475875011,"Bacteria","Proteobacteria","Gammaproteobacteria","KI89A",NA,NA
"LEfSe","LEfSe","AB974150.1.1385","MES",-2.57526712674758,TRUE,2290,108,0.624277456647399,0.000605348409807231,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","AY664095.1.1204","MES",-2.57452124760176,TRUE,2308,95,0.549132947976879,0.000628997491751665,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SAR116",NA
"LEfSe","LEfSe","GU061946.1.1432","MES",-2.57402586409332,TRUE,2452,117,0.676300578034682,0.000625663976495792,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","AF406530.1.1447","MES",-2.57202038357395,TRUE,2583,90,0.520231213872832,0.000609751398452863,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","EF574179.1.1477","MES",-2.56585677612645,TRUE,2671,91,0.526011560693642,0.000639299226047243,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured"
"LEfSe","LEfSe","EU802577.1.1450","MES",-2.56358997924385,TRUE,2519,124,0.716763005780347,0.000641426577794949,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","OCS116",NA
"LEfSe","LEfSe","EU800852.1.1498","MES",-2.56233753103051,TRUE,2350,99,0.572254335260116,0.000614196840959071,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","AB974058.1.1395","MES",-2.56188599301829,TRUE,3560,146,0.84393063583815,0.00100545083161677,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","AEGEAN-169"
"LEfSe","LEfSe","DQ156480.1.1271","MES",-2.55773500066838,TRUE,3683,117,0.676300578034682,0.000755289817644372,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"LEfSe","LEfSe","AY700630.1.1436","MES",-2.5526964140259,TRUE,2381,122,0.705202312138728,0.000593933154598202,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SAR116",NA
"LEfSe","LEfSe","EU919850.1.1429","MES",-2.54962284621101,TRUE,2019,68,0.393063583815029,0.000592860891082629,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","JN177688.1.1445","MES",-2.54942625108941,TRUE,3421,151,0.872832369942196,0.000853585483718971,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria",NA,NA
"LEfSe","LEfSe","EU802720.1.1395","MES",-2.54884558490555,TRUE,3431,133,0.76878612716763,0.000794973091358126,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","KT880316.1.1435","MES",-2.5481130861303,TRUE,2409,90,0.520231213872832,0.000636094567964695,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Synechococcus"
"LEfSe","LEfSe","EU802543.1.1499","MES",-2.54779560140727,TRUE,1918,87,0.502890173410405,0.000569218430567663,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","EU802725.1.1445","MES",-2.54654714905074,TRUE,2284,95,0.549132947976879,0.000620588762531767,"Bacteria","Cyanobacteria","Cyanobacteria","SubsectionI","FamilyI","Prochlorococcus"
"LEfSe","LEfSe","AACY020553637.768.2309","MES",-2.54642395930948,TRUE,2384,96,0.554913294797688,0.000591183271002237,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","EF572060.1.1451","MES",-2.54627864464409,TRUE,2217,103,0.595375722543353,0.00056714800233318,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SAR116",NA
"LEfSe","LEfSe","JN166271.1.1481","MES",-2.54457900460277,TRUE,2409,105,0.606936416184971,0.000596676173268108,"Bacteria","Verrucomicrobia","Arctic97B-4",NA,NA,NA
"LEfSe","LEfSe","KT454224.1.915","MES",-2.54437142588629,TRUE,3094,65,0.375722543352601,0.000593796913715903,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"LEfSe","LEfSe","GU061987.1.1504","MES",-2.54392066270479,TRUE,2486,120,0.69364161849711,0.000614482111783453,"Bacteria","Proteobacteria","Skagenf62","uncultured",NA,NA
"LEfSe","LEfSe","JN986514.1.1487","MES",-2.54337417485381,TRUE,2123,70,0.404624277456647,0.000578920725901909,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Formosa"
"LEfSe","LEfSe","EU268117.1.1452","MES",-2.54264403226169,TRUE,2481,75,0.433526011560694,0.000569279157233588,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","JQ515027.1.1444","MES",-2.53978848111795,TRUE,2063,116,0.670520231213873,0.000556609375189396,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","KC873503.1.1334","MES",-2.5353179520017,TRUE,2683,133,0.76878612716763,0.000624956899789956,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","AACY020119224.701.2163","MES",-2.53256272707305,TRUE,2096,86,0.497109826589595,0.000569891979092567,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SAR116",NA
"LEfSe","LEfSe","AACY020125801.1205.2714","MES",-2.52694743831013,TRUE,1932,95,0.549132947976879,0.000543016167871221,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS5"
"LEfSe","LEfSe","EU802911.1.1434","MES",-2.52636780650245,TRUE,2650,125,0.722543352601156,0.000619685898914864,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EU802680.1.1438","MES",-2.52139570525085,TRUE,2206,127,0.734104046242775,0.00058365207077997,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EU805057.1.1520","MES",-2.51348186250527,TRUE,2136,81,0.468208092485549,0.000583122326308493,"Bacteria","Verrucomicrobia","Opitutae","Puniceicoccales","Puniceicoccaceae","marine"
"LEfSe","LEfSe","EU804390.1.1494","MES",-2.51081438254364,TRUE,2157,91,0.526011560693642,0.000553189447525834,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS5"
"LEfSe","LEfSe","FR686124.1.1499","MES",-2.51063888603711,TRUE,2302,111,0.641618497109827,0.000529583734688191,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","KJ365320.1.1414","MES",-2.5072614332571,TRUE,2072,63,0.364161849710983,0.000523967671577707,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SHWN-night2","uncultured"
"LEfSe","LEfSe","KF786409.1.1353","MES",-2.50417720140013,TRUE,2112,85,0.491329479768786,0.000537699920904322,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","OM75"
"LEfSe","LEfSe","KC872822.1.1407","MES",-2.50307864054143,TRUE,2044,108,0.624277456647399,0.000526059514943532,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","AEGEAN-169"
"LEfSe","LEfSe","KC002190.1.1313","MES",-2.50247835842357,TRUE,2113,117,0.676300578034682,0.000535301013666961,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EU802658.1.1312","MES",-2.50202698629813,TRUE,1787,88,0.508670520231214,0.000503441691958579,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas"
"LEfSe","LEfSe","EU010224.1.1421","MES",-2.49880322922158,TRUE,1875,53,0.30635838150289,0.000513239250487261,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Thiothrix"
"LEfSe","LEfSe","EF574067.1.1441","MES",-2.49827811667189,TRUE,2028,99,0.572254335260116,0.000527524333599485,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","uncultured"
"LEfSe","LEfSe","KJ763007.1.1798","MES",-2.49724026982276,TRUE,2136,80,0.46242774566474,0.000568145688861842,"Eukaryota","Haptophyta","Prymnesiophyceae","Phaeocystis","uncultured",NA
"LEfSe","LEfSe","AACY020324837.147.1652","MES",-2.49636717110107,TRUE,1951,96,0.554913294797688,0.000518244705507031,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS4"
"LEfSe","LEfSe","LC081098.1.1457","MES",-2.48610396033809,TRUE,2188,67,0.38728323699422,0.000500069173595388,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Thiothrix"
"LEfSe","LEfSe","HM581633.1.1797","MES",-2.48564244910901,TRUE,1999,110,0.635838150289017,0.000500184363915187,"Eukaryota","Haptophyta","Prymnesiophyceae","OLI16010","uncultured",NA
"LEfSe","LEfSe","AB974016.1.1380","MES",-2.48418456857017,TRUE,2017,123,0.710982658959538,0.000520429303788274,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","HQ671943.1.1369","MES",-2.48408052742689,TRUE,2469,97,0.560693641618497,0.000696843107441514,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"LEfSe","LEfSe","AACY020065672.95.1597","MES",-2.48387865625761,TRUE,1882,76,0.439306358381503,0.000488396225443943,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Formosa"
"LEfSe","LEfSe","LUNM01000108.5034.6576","MES",-2.48287182545934,TRUE,5574,100,0.578034682080925,0.00119997085491807,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","KU243179.1.1272","MES",-2.48246034450205,TRUE,1980,100,0.578034682080925,0.000522018822698372,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","AACY020544257.531.2038","MES",-2.48101350065087,TRUE,2157,86,0.497109826589595,0.000530442353351335,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Cryomorphaceae","Fluviicola"
"LEfSe","LEfSe","JQ196749.1.1360","MES",-2.47960767855022,TRUE,1929,79,0.456647398843931,0.00050145005772577,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","NS5"
"LEfSe","LEfSe","HQ672070.1.1444","MES",-2.47934621959955,TRUE,2056,123,0.710982658959538,0.000513414561522752,"Bacteria","Cyanobacteria","Chloroplast","uncultured",NA,NA
"LEfSe","LEfSe","GU940987.1.1428","MES",-2.47662503599038,TRUE,2326,69,0.398843930635838,0.000520691189098016,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","CENT01023860.1152.2673","MES",-2.47446478369846,TRUE,1735,39,0.225433526011561,0.000495028697608045,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseibacillus"
"LEfSe","LEfSe","KC872396.1.1343","MES",-2.47243134985932,TRUE,2048,118,0.682080924855491,0.000526938152926964,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
